ID,OvHK2,786vHK2,786vO
A4GALT,1.676727191037282,3.309772926781215,1.6330457357439327
AAAS,9.407456844861018,4.683937577015256,-4.723519267845762
AACS,-12.927175955771709,-9.004489939354855,3.922686016416853
AADAT,-4.191869568444054,-7.336833722589971,-3.144964154145917
AAGAB,14.032196511096798,1.0243695829143278,-13.00782692818247
AAK1,6.267164011282717,3.506386749694413,-2.7607772615883044
AAMDC,-0.14847620269086273,1.4398061684805723,1.5882823711714351
AAMP,-7.337797216899777,-3.069888279878751,4.2679089370210255
AAR2,4.916914362897174,1.3293307946891242,-3.5875835682080495
AARS1,20.563879930928035,30.18163506488512,9.617755133957083
AARS2,2.00847497563101,-1.4643794293223025,-3.4728544049533125
AASDH,-7.013618470699057,-7.009584845376664,0.004033625322391736
AASDHPPT,-3.4914062611890517,-1.2047414092484214,2.28666485194063
AASS,11.671741018210977,-9.464597317495558,-21.136338335706537
AATF,12.863554641195508,1.5059327295103788,-11.357621911685131
ABAT,-11.15347525427236,-14.657309025998426,-3.503833771726066
ABCA1,-6.775302233471007,-9.965850070078224,-3.1905478366072173
ABCA11P,10.998758618641629,9.622778769504883,-1.3759798491367456
ABCA12,21.815141017829117,12.780882906678407,-9.034258111150711
ABCA17P,-9.574935175497748,-4.946246232525622,4.628688942972126
ABCA2,82.74999785032523,92.27694574417039,9.526947893845175
ABCA3,2.3740234018407462,30.51359438548271,28.13957098364196
ABCA5,2.4346020931689685,-4.184079703536995,-6.618681796705964
ABCA7,-14.710082074136238,-14.944818172394783,-0.23473609825854502
ABCB1,-39.29923012431726,-44.98636127747043,-5.687131153153167
ABCB10,-8.825250698434408,-11.340846969046016,-2.5155962706116077
ABCB6,3.7504791636796577,0.317755440180684,-3.432723723498974
ABCB7,-24.389856032674178,-26.87989686154853,-2.490040828874352
ABCB8,7.149271924916592,11.48961083383494,4.340338908918347
ABCB9,-4.511439644713728,-8.252314214549536,-3.740874569835808
ABCC1,2.448318134206926,2.2123084450793726,-0.23600968912755327
ABCC10,14.444749851110343,8.279816490700926,-6.164933360409417
ABCC2,19.502826513518762,2.0463604511879585,-17.456466062330804
ABCC3,42.164651469169904,41.242638478272056,-0.9220129908978449
ABCC4,11.170315838744523,18.240525502901313,7.070209664156791
ABCC5,-21.02691718902015,-23.69532078852672,-2.6684035995065667
ABCC9,0.029673855292953678,-1.8843352426836961,-1.91400909797665
ABCD1,4.7493147758023495,8.63198048186111,3.8826657060587606
ABCD3,-4.084737506211327,-7.008997005065247,-2.92425949885392
ABCD4,-5.848018078599801,-6.274854410856497,-0.42683633225669554
ABCE1,-29.650369071015195,-33.115473154670276,-3.4651040836550884
ABCF1,-16.82770130784084,-17.988360675523328,-1.1606593676824843
ABCF2,8.73081429937358,19.757160349470812,11.026346050097231
ABCF3,1.7027576074125834,2.682700362236015,0.9799427548234314
ABCG2,5.445222765057252,5.601187968029338,0.1559652029720868
ABHD10,-1.7735037944794034,-1.3205806318280413,0.4529231626513622
ABHD11,4.001510888495868,15.334604621565575,11.333093733069708
ABHD12,-26.109175298651806,-29.478656732062813,-3.369481433411004
ABHD13,3.4989351944804037,3.7875215894375622,0.2885863949571584
ABHD14A,4.095014977887673,4.104385506884829,0.009370528997156107
ABHD14B,10.950523280327644,14.574856795562274,3.6243335152346288
ABHD15,6.760984963547662,8.570217921551485,1.8092329580038227
ABHD16A,-7.401646593100951,-5.0651926781400904,2.3364539149608605
ABHD16B,-0.9681761237649835,2.798818590408457,3.766994714173441
ABHD17A,9.517321095727544,10.92836280137481,1.4110417056472646
ABHD17B,27.818407401094834,30.415248747455987,2.5968413463611535
ABHD17C,21.206166084111704,15.439208951607307,-5.766957132504395
ABHD18,-6.6926564463533325,-7.330461039035899,-0.6378045926825654
