ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
RGP1,-0.4265015592609753,11.426113978559297,-8.5325436434457,1.595262202242721e-16,1.4517488545794705e-12,26.821773331068435
NFE2L3,0.7451383676701422,10.936916458679462,8.474708342700445,2.4909370491547024e-16,1.4517488545794705e-12,26.3909018814348
FKBP11,0.7085274954162202,10.242656248483689,8.43932541793162,3.237620103879283e-16,1.4517488545794705e-12,26.138982393375528
ACADSB,-0.6204299829347271,11.315251986121867,-8.34287269503677,6.638352925432142e-16,2.2324780888228293e-12,25.44712463226754
PCCA,-0.5862091487549961,11.159947315170987,-7.9918091893212155,8.728786141341024e-15,2.3483926234663893e-11,22.964975656760345
RBCK1,0.4994433800731457,12.706301796215245,7.92538250646139,1.4080345981719588e-14,3.156813569101532e-11,22.50457833366869
PINK1,-0.4570486039153874,11.284577803806993,-7.884980909255518,1.880508873622757e-14,3.6138007668533327e-11,22.2260209806836
NR3C2,-0.6937721840302178,9.734863606748496,-7.841387222358464,2.938795573996322e-14,4.9415847576748156e-11,21.783146543089696
ALDH6A1,-0.7797707722849321,11.477835984962594,-7.77598242416173,4.0819648900682945e-14,6.101176855688745e-11,21.480062390729778
GNE,-0.4008386676298361,11.390807820452679,-7.743929635913419,5.1188566949799467e-14,6.885886026087025e-11,21.262251714080854
SH3BGRL3,0.6114864835383536,12.982304597357002,7.724374908317054,5.874814076535945e-14,7.184363541596503e-11,21.129717842754296
KAT5,-0.2786103898274206,10.966219360417723,-7.705980925664834,6.685888482296934e-14,7.461026824681158e-11,21.0052921042408
PDCD5,0.39363477563096616,11.238474657345375,7.695224775888498,7.21032922397079e-14,7.461026824681158e-11,20.932640786754973
UFSP2,-0.3340496163269506,10.952372416052453,-7.67879543904158,8.090611300469162e-14,7.773921658136512e-11,20.821825200600053
TAF10,0.46585665671993404,11.20805260672917,7.664092600047592,8.967703304681315e-14,8.042236323638203e-11,20.72281354727768
CAPZA1,0.2917343476062637,12.869472705542123,7.624108783415818,1.1855212036263374e-13,9.967269519488431e-11,20.454314973366053
HOMEZ,-0.361398800755369,9.77646488387428,-7.5714737593209795,1.709045076162368e-13,1.3222785140236148e-10,20.10256082370482
MEGF9,-0.4824305165397398,11.157709451274679,-7.566470499055132,1.7693289661332938e-13,1.3222785140236148e-10,20.069225407152928
TMEM245,-0.4577809252268583,12.675705709304486,-7.545249342727961,2.0491752169729537e-13,1.4508160536168513e-10,19.928029414627268
ITGA6,-0.5911666938550706,13.529246220838845,-7.501095207899215,2.7785754194357596e-13,1.868869827112492e-10,19.635261435485504
SYNJ2BP,-0.3963147024321714,11.34772586253836,-7.4658765787782695,3.538945867831262e-13,2.2669476101936256e-10,19.40272569844953
METTL14,-0.269019975097212,10.479613796528316,-7.450576436500388,3.9300030899420845e-13,2.4030182529954966e-10,19.3019774395381
NOP2,0.4154934155563108,10.58851606335102,7.438576663400446,4.2662128951425046e-13,2.411945944477525e-10,19.223077335523556
CCM2,0.3594515133023606,11.522201085445015,7.437313724170614,4.3032041828323367e-13,2.411945944477525e-10,19.214779273537374
ZNF304,-0.356033395179173,9.838029451427463,-7.4048602421173735,5.42539837380617e-13,2.9192983569776245e-10,18.991793425310096
SESTD1,-0.42415889796864015,11.287088118217005,-7.381692084223049,6.302739149122473e-13,3.2609402705382887e-10,18.84810207706512
IRF7,0.6442446107162088,10.413950341702277,7.345650976649826,8.04785372500402e-13,3.9069050929400395e-10,18.61311521040429
LPAR2,0.5154717933325728,9.18290694281474,7.353352936686105,8.13212478459122e-13,3.9069050929400395e-10,18.60200321142849
CIPC,-0.45504763156638894,10.351432762038476,-7.329693014759808,8.943003915045184e-13,4.14832029879958e-10,18.511828284799947
GNG7,-0.5165186709109069,9.532016357332994,-7.321051163652207,9.844831632679581e-13,4.4144225040935237e-10,18.41847203220554
PTPRG,-0.5331583610292068,12.663598131958736,-7.307120415028297,1.041502065458922e-12,4.5075583523036903e-10,18.365438077655348
PAQR5,-0.6132513896933371,11.123287543376554,-7.3057228811733275,1.072270794481996e-12,4.5075583523036903e-10,18.33719396146755
NUMBL,0.6015499517215677,9.268365789877922,7.251173699959572,1.593179922504844e-12,6.494380702283382e-10,17.956373870207372
MOV10,0.3672428667533669,11.55215237523191,7.228868263524435,1.761333543112779e-12,6.968664359397972e-10,17.860779930775834
ARPC3,0.31157655294060405,13.313296173030068,7.2180346482473,1.8935682715510682e-12,7.191200213191772e-10,17.79125995355765
MTURN,-0.5974879446967698,10.660295484747978,-7.2121176997028895,1.9744359226757484e-12,7.191200213191772e-10,17.751184062844032
TRIM2,-0.6413145302255945,11.483816121481686,-7.212549499535391,1.9779542661916115e-12,7.191200213191772e-10,17.749195428371486
SCAPER,-0.41029191527968933,10.067609637418899,-7.163583077916764,2.739666413573792e-12,9.698419104051223e-10,17.436354989340156
MZT2A,0.618086131651852,10.914633291816116,7.153752561969159,2.911026536988199e-12,1.0040802301426987e-9,17.378426882875175
OASL,0.6645399547840256,9.14652102155252,7.1641722420080525,3.128833002734939e-12,1.05222653881976e-9,17.30743128131266
TCIRG1,0.5178043441631512,11.516835596741549,7.135446535980428,3.278982124696012e-12,1.0758260375953844e-9,17.264077566109187
